id,true_0,score_0,score_1,score_2,score_3,score_4,score_5,score_6
514,5.0,1.8595345e-05,0.00013272744,0.011380107,0.002336719,0.00021251714,0.98526174,0.00065764965
515,5.0,0.00015600148,0.0006045137,0.02846566,0.0020947228,0.020140566,0.9321958,0.016342783
516,4.0,0.06491585,0.107193135,0.15938668,0.12289982,0.08707078,0.44969678,0.008836891
517,5.0,0.075638734,0.11483938,0.09232102,0.01476712,0.054279163,0.6464346,0.0017199664
518,5.0,0.023718972,0.068472035,0.06926623,0.017156297,0.0618124,0.747669,0.011905154
519,5.0,1.3005616e-05,0.00013593027,0.053879637,0.0019519462,0.0039172824,0.9391295,0.0009728113
520,5.0,0.001287199,0.0024298064,0.016698964,0.0017129059,0.017327938,0.95032984,0.0102133835
521,5.0,0.011312262,0.025993984,0.076032974,0.002353743,0.03910669,0.8385286,0.0066717598
522,4.0,0.0019292607,0.006348399,0.05482998,0.0012055918,0.1555377,0.77714074,0.0030083328
523,5.0,0.0004912152,0.001778636,0.009521984,0.0007822182,0.0029731293,0.9821921,0.0022606258
524,5.0,0.045302674,0.15091698,0.081580415,0.02819842,0.04069739,0.6395888,0.013715322
525,5.0,0.0011868669,0.0031917093,0.021457447,0.011151423,0.0021057168,0.9602599,0.0006469727
526,4.0,0.01208567,0.020565338,0.094006516,0.32258096,0.23837177,0.3004267,0.011963125
527,5.0,4.2871954e-05,0.00024787278,0.0055906214,0.0001159589,0.00246634,0.968232,0.023304295
528,5.0,0.0060391533,0.017972462,0.05160161,0.002663621,0.07678121,0.83445615,0.0104858205
529,5.0,0.011093707,0.045035247,0.12752016,0.012713746,0.040284187,0.7614878,0.0018650962
530,1.0,0.08326115,0.14051038,0.10302964,0.04069229,0.059474498,0.56831396,0.0047181286
531,5.0,0.065497965,0.16469696,0.12507167,0.023435052,0.14358209,0.47066227,0.007054038
532,5.0,0.0006190835,0.0037145778,0.024573011,0.0018986351,0.08586031,0.8590876,0.024246842
533,4.0,0.015016011,0.024369078,0.22057994,0.04890084,0.23059455,0.41457874,0.045960907
534,5.0,1.3943455e-05,4.6535795e-05,0.0042099347,2.0357884e-05,0.0050169975,0.98577195,0.0049203075
535,5.0,0.000265556,0.00095669524,0.049393035,0.02150068,0.002837775,0.92457694,0.00046931792
536,1.0,0.009778957,0.048209608,0.048017338,0.02447139,0.016085109,0.7735981,0.07983949
537,5.0,0.00084647705,0.0017058961,0.03274667,0.025930936,0.0047335797,0.93300885,0.0010275245
538,5.0,0.10380019,0.037175916,0.20590521,0.06705759,0.10082689,0.4847558,0.00047840548
539,5.0,0.0013835839,0.003407601,0.023799255,0.000111180234,0.054312784,0.91478103,0.0022045549
540,5.0,9.9385215e-05,0.00042288355,0.028763512,0.0003808704,0.058019504,0.8978725,0.014441391
541,4.0,0.07734817,0.09101624,0.14729539,0.032714754,0.10670803,0.5391656,0.005751807
542,5.0,0.00015006404,0.00042307994,0.039089367,0.0029720603,0.043646377,0.91333395,0.00038511326
543,5.0,8.796048e-05,0.00025425278,0.014262357,0.00089681015,0.0008802135,0.98327017,0.00034830437
544,5.0,0.0008619434,0.0021754834,0.047068916,0.0019328188,0.02280181,0.92093366,0.004225366
545,5.0,0.00046688705,0.0011488795,0.015739357,0.0024338204,0.0016847106,0.97795117,0.0005751499
546,5.0,0.002947111,0.0049439995,0.020990591,0.00083860673,0.046582963,0.91454667,0.0091501465
547,4.0,0.00026438173,0.0018600009,0.018810987,0.00015251228,0.05212046,0.8782936,0.048498105
548,5.0,9.6369375e-05,0.00018738004,0.009334523,0.00809493,0.00022554932,0.9818102,0.0002510231
549,5.0,0.0064551695,0.030312669,0.10760233,0.011227201,0.018144945,0.8177106,0.008547087
550,5.0,0.001155901,0.0065138354,0.033480316,0.0033685705,0.04695498,0.8910791,0.017447263
551,5.0,0.00038904298,0.00023786642,0.008620577,0.004595215,0.00019865028,0.98581576,0.0001429027
552,5.0,0.0001230004,0.002030534,0.046586055,0.0027650136,0.0055416212,0.9207063,0.022247596
553,5.0,0.000345766,0.00278314,0.016391596,0.0032562101,0.003922332,0.9271632,0.046137773
554,5.0,0.0001831718,0.00076865044,0.030431679,0.0018817538,0.044760425,0.90924114,0.0127331605
555,5.0,0.0047053527,0.018081648,0.040886313,0.005597353,0.16405103,0.70937204,0.057306275
556,5.0,0.00012046572,0.0006277027,0.02064024,0.0019319823,0.010478897,0.9467753,0.01942539
557,5.0,0.00020503756,0.0002688947,0.04725373,0.00019331869,0.12049749,0.8274713,0.0041101966
558,5.0,0.0036711034,0.010081435,0.105300575,0.0015584916,0.20288591,0.66180015,0.014702306
559,5.0,9.297277e-05,0.00018684226,0.0015969102,7.472304e-05,0.0016402816,0.96916413,0.027244115
560,5.0,1.0307768e-05,0.00013708179,0.010129257,0.0048597255,0.00029306987,0.9792619,0.005308614
561,5.0,0.008210895,0.031382598,0.047963493,0.022694152,0.031179398,0.8489151,0.009654337
562,2.0,0.00016863768,0.0009405999,0.038926266,0.0022242253,0.001878636,0.9554399,0.00042176328
563,5.0,8.388361e-05,0.00057606335,0.019298881,0.00041249962,0.002125756,0.9710517,0.0064513483
564,5.0,0.006804706,0.0276444,0.07431736,0.008389843,0.07787609,0.7946488,0.010318743
565,5.0,0.00095107505,0.012519201,0.03654916,0.008591316,0.0054268246,0.9281964,0.00776608
566,4.0,0.026939565,0.050389152,0.06572953,0.013121379,0.064528674,0.7760574,0.0032343266
567,5.0,0.0060416427,0.017069526,0.05248834,0.019776203,0.044897504,0.84806967,0.011657133
568,5.0,0.0067492905,0.0616231,0.118856326,0.0062081506,0.09199953,0.68460345,0.029960109
569,6.0,0.0011562636,0.0074694483,0.0733719,0.004756145,0.026931452,0.8594078,0.026906997
570,5.0,0.004400631,0.03832026,0.043489046,0.01418016,0.06762194,0.78264785,0.049340192
571,5.0,0.00128228,0.007976338,0.06560264,0.0496372,0.08850499,0.7730682,0.0139283715
572,3.0,0.023753166,0.15176618,0.20786954,0.017569434,0.1732418,0.415699,0.010100917
573,5.0,0.00020909353,0.0003791861,0.011542883,0.0032310602,0.000554376,0.9820508,0.0020326404
574,5.0,9.9158555e-05,0.0001914226,0.0041577336,0.0011593081,0.00012966762,0.99197817,0.0022844442
575,5.0,0.0016056538,0.005349348,0.057258375,0.022148695,0.014836571,0.8639641,0.034837395
576,5.0,4.5601784e-05,0.00019347381,0.006694852,0.00027032124,0.008544141,0.955291,0.02896056
577,5.0,5.5407105e-05,8.9916604e-05,0.003739472,0.000820686,8.850747e-05,0.9936474,0.001558667
578,1.0,0.32407528,0.23556648,0.18049632,0.023954274,0.09572866,0.13909608,0.0010829073
579,5.0,5.413183e-06,5.166441e-05,0.0027496468,0.00031880144,0.0004695217,0.9528276,0.043577384
580,5.0,0.00010326069,0.00054497214,0.013054732,0.00014844956,0.038507603,0.9457201,0.0019208923
581,2.0,0.003804601,0.004632224,0.0717781,0.01711057,0.07164255,0.8123088,0.018723207
582,4.0,0.015478685,0.019478347,0.27754587,0.007694558,0.37120008,0.29894775,0.009654721
583,5.0,8.5295054e-05,0.00082679285,0.0700378,0.00032028565,0.099503346,0.82725865,0.0019677843
584,5.0,0.0003752927,0.00082461664,0.015942365,0.00026620412,0.039889872,0.93001205,0.012689591
585,5.0,0.051426437,0.098654315,0.14728916,0.09967335,0.19302976,0.38326716,0.026659857
586,5.0,1.7391741e-05,0.000107506516,0.0052624103,0.00012222804,0.0007445662,0.98994523,0.003800588
587,2.0,0.0205341,0.0190018,0.31601205,0.013043327,0.40963432,0.22017099,0.0016035086
588,5.0,0.023035714,0.040363997,0.071523406,0.0029658873,0.09691802,0.7618951,0.003297856
589,5.0,0.0027880422,0.020342091,0.096021,0.013620878,0.06970282,0.7488091,0.048716094
590,5.0,1.6518677e-06,3.0870697e-06,0.001259334,5.0858157e-06,0.0007216208,0.99693716,0.0010720746
591,6.0,0.033735465,0.1571823,0.10375308,0.020852953,0.079858504,0.5614749,0.0431427
592,5.0,1.3437564e-07,8.6783473e-07,0.0029861543,9.621592e-06,3.7307705e-05,0.9960723,0.0008936366
593,5.0,1.535077e-05,4.320741e-05,0.004066993,0.00013459843,0.0005051214,0.9926409,0.0025939036
594,5.0,0.001246214,0.0026720453,0.017855907,0.014640349,0.0008859558,0.9619446,0.0007550144
595,0.0,0.1728087,0.3096425,0.28277957,0.036878083,0.105048254,0.09197799,0.00086486933
596,4.0,0.0015175681,0.002513721,0.15463364,0.0032857214,0.25704718,0.57865196,0.002350181
597,4.0,5.5889992e-05,0.00018650637,0.061313372,0.003280406,0.20126188,0.722275,0.011626956
598,2.0,0.01275016,0.086217724,0.21933703,0.011995436,0.08389628,0.56495005,0.02085331
599,2.0,0.000100098536,0.0007299626,0.03156398,0.0059396983,0.004413161,0.95631546,0.0009376839
600,5.0,0.050599955,0.11487271,0.08195573,0.046366107,0.05691048,0.6333113,0.015983712
601,4.0,0.006218307,0.028832903,0.03601149,0.0015999097,0.06586942,0.83802104,0.023446951
602,5.0,0.00017654744,0.00041450193,0.05732503,0.0012207197,0.022612244,0.91812885,0.00012212954
603,5.0,1.3681796e-21,2.0386999e-27,5.741824e-13,7.395557e-26,1.2568708e-17,1.0,2.6021182e-22
604,6.0,0.001589771,0.018552244,0.06088039,0.00971803,0.0379675,0.83320814,0.03808388
605,2.0,0.12955254,0.10300583,0.29441935,0.03424203,0.31913996,0.11771809,0.0019221415
606,5.0,0.0008162931,0.00084300945,0.033358656,0.009219026,0.0044007166,0.9512754,8.687253e-05
607,5.0,0.0005800194,0.0029588589,0.022441471,0.0036074636,0.0114864055,0.9509596,0.007966126
608,5.0,0.00017027494,0.00066881906,0.07159341,0.004351332,0.038611673,0.88273484,0.0018696114
609,1.0,0.17614292,0.20499933,0.35145965,0.02033194,0.06511245,0.17987579,0.0020778957
610,5.0,1.9248551e-05,5.1532228e-05,0.002233655,2.7852733e-05,0.0012014522,0.99318105,0.0032851924
611,4.0,0.00045008294,0.0029885613,0.079256326,0.0025066803,0.023145499,0.8909238,0.0007290432
612,2.0,0.05636891,0.06758914,0.16477971,0.034247413,0.024215087,0.6513313,0.0014684382
613,5.0,0.012986907,0.0144056985,0.043279633,0.016930038,0.01249464,0.8973251,0.0025779847
614,1.0,0.01130099,0.055848546,0.072201066,0.0217254,0.097113796,0.7139511,0.027859036
615,5.0,0.0012211787,0.0123955505,0.046613336,0.002923324,0.07347803,0.8390922,0.024276396
616,1.0,0.15094782,0.3240376,0.28968152,0.032093152,0.10233694,0.0978627,0.0030402625
617,5.0,3.1416755e-15,5.199534e-19,3.236224e-09,1.8227049e-17,1.0187839e-12,1.0,1.8470648e-15
618,5.0,5.5291315e-05,0.00012689775,0.0045585353,0.0004204543,9.7089636e-05,0.9939188,0.00082289445
619,1.0,0.0025767083,0.0042017796,0.13991,0.034934167,0.079969496,0.7146031,0.023804775
620,5.0,0.00027281244,0.00042374915,0.031824183,0.0018669037,0.0951032,0.8682974,0.0022117428
621,5.0,4.7629423e-05,0.00011305458,0.009361209,0.0013050156,0.00015313899,0.98677295,0.0022470874
622,5.0,0.00025229822,0.0012379484,0.0865249,0.0030013132,0.050827187,0.8564497,0.0017066323
623,5.0,0.010244214,0.07838243,0.22126046,0.0056601795,0.06351721,0.61810106,0.002834413
624,5.0,0.0013456887,0.006933767,0.14992581,0.00034799278,0.09947889,0.74126226,0.00070555793
625,2.0,0.0035989806,0.008952765,0.18649124,0.0032321136,0.2955116,0.4957846,0.0064286804
626,5.0,0.002401037,0.03865756,0.046625607,0.0060219523,0.029606523,0.818599,0.05808831
627,5.0,0.0001397284,0.00042578377,0.0074151154,0.0005491382,0.014347533,0.9661441,0.010978538
628,4.0,0.014440766,0.072447635,0.108615786,0.040368192,0.10368834,0.6360922,0.024347102
629,5.0,0.00012002327,0.00039000186,0.03708862,0.021485267,0.015851188,0.9230649,0.0020000942
630,5.0,0.0013777632,0.0064119776,0.033965576,0.011469471,0.010784712,0.9245487,0.011441753
631,5.0,0.008620559,0.014276909,0.087874025,0.015572511,0.17211628,0.690825,0.010714691
632,5.0,0.048713453,0.10738325,0.07435218,0.025996147,0.03931478,0.6964212,0.007818962
633,0.0,0.028730921,0.036003917,0.07965392,0.12903713,0.042538725,0.6797144,0.004320993
634,5.0,1.31562665e-05,6.36097e-05,0.016455801,0.0012679703,0.0036558053,0.97699326,0.0015503573
635,2.0,0.002763871,0.0054320665,0.048259903,0.002904833,0.04811453,0.8860902,0.0064346557
636,5.0,0.0008760517,0.0013232448,0.048050087,0.013935284,0.0055118003,0.928693,0.0016106598
637,5.0,2.1408421e-05,0.00019351974,0.03423716,0.0017450347,0.011579891,0.9516329,0.0005900646
638,5.0,0.030432217,0.011660239,0.11976988,0.0071967337,0.124788724,0.705389,0.00076314714
639,2.0,0.044130925,0.09083057,0.07334805,0.032292895,0.039294694,0.71253735,0.007565526
640,5.0,0.0009074391,0.0021922248,0.025640873,0.0033809536,0.0063149715,0.9602845,0.0012792227
641,5.0,0.00012098351,0.00031785446,0.04823597,0.017092295,0.0014441622,0.9325791,0.00020969345
642,5.0,6.77322e-05,0.000111582085,0.002547259,1.0890549e-05,0.02322769,0.9643337,0.009701039
643,5.0,1.99262e-05,5.2016778e-05,0.0015845759,5.708187e-05,0.00064335996,0.9929892,0.0046539423
644,5.0,0.0006391502,0.00269564,0.037641294,0.00017452253,0.05281319,0.90531266,0.0007235745
645,4.0,0.1273509,0.18343209,0.09796474,0.08255684,0.071599804,0.40974253,0.027353067
646,5.0,5.581759e-05,6.62202e-05,0.011877567,8.2649276e-05,0.09162469,0.8910784,0.005214676
647,5.0,0.0045410753,0.028350938,0.089157514,0.000978964,0.076868385,0.79133666,0.008766397
648,5.0,0.00011203537,0.00017709968,0.00546209,0.0012075783,7.536885e-05,0.9923447,0.0006211195
649,4.0,0.00078507914,0.007954103,0.033848945,0.0009774504,0.1043735,0.8266716,0.0253893
650,4.0,0.008491409,0.045058973,0.048442453,0.010234627,0.017003033,0.8578335,0.01293601
651,5.0,0.00039221655,0.0007180796,0.013100813,0.0012205648,0.0009859091,0.9824698,0.0011125628
652,5.0,0.00018068809,0.0004986942,0.03650277,0.003080557,0.053608757,0.9035798,0.0025487703
653,4.0,0.0055902475,0.039865263,0.08655944,0.014810665,0.11485064,0.6950484,0.043275356
654,5.0,0.03167666,0.16909601,0.054170784,0.025103066,0.03602265,0.65370274,0.030228157
655,5.0,4.5668286e-05,5.497641e-05,0.006621765,3.7842216e-05,0.040286697,0.9450578,0.007895278
656,5.0,1.3183939e-05,3.9312246e-05,0.0034033456,5.3535627e-05,0.00076418027,0.9897078,0.0060186507
657,4.0,0.053883545,0.04643938,0.24034251,0.03857108,0.43505836,0.18193509,0.0037700152
658,5.0,0.0044060857,0.016935525,0.09337092,0.0027370795,0.28468323,0.5707042,0.02716291
659,4.0,0.06309029,0.066514306,0.16866489,0.010920554,0.068834245,0.6213527,0.00062301225
660,5.0,0.0036433958,0.0242169,0.040740028,0.0037725747,0.03977831,0.8816477,0.006201125
661,5.0,0.00022363372,0.0007404089,0.045377824,0.0004173643,0.04080633,0.912215,0.0002194212
662,0.0,0.14675511,0.28878057,0.18122885,0.01631328,0.083527274,0.28184426,0.0015506267
663,5.0,0.031904742,0.14932822,0.122251496,0.027764581,0.14592671,0.5105414,0.012282808
664,5.0,0.03210903,0.14774185,0.13959193,0.020246277,0.18273097,0.47020006,0.0073798634
665,5.0,6.187166e-05,0.00029142344,0.012600639,0.0010668705,0.00036294045,0.9848838,0.0007324275
666,5.0,0.000793785,0.0018456609,0.04618968,0.0002857056,0.11781625,0.82599765,0.007071215
667,5.0,0.000118212694,0.0003485838,0.010289384,0.0008199876,0.0011111867,0.9859292,0.0013833578
668,1.0,0.0088484995,0.04332825,0.0998861,0.0059882114,0.14941265,0.6856875,0.0068488163
669,5.0,0.0052483412,0.04919872,0.08190319,0.0108683,0.094027385,0.6981654,0.06058874
670,5.0,0.00019340386,0.00028739093,0.001979874,0.00015675473,0.00097614987,0.9824123,0.013994227
671,2.0,0.021336554,0.038525894,0.54842967,0.011562781,0.19935904,0.18026413,0.0005219535
672,5.0,3.0529234e-05,0.0001560354,0.0035716672,0.00092335924,0.00015675789,0.9909299,0.0042316737
673,4.0,7.727697e-05,0.0005714986,0.031227948,0.002280033,0.032741416,0.9094103,0.023691433
674,5.0,1.7790282e-05,8.409061e-05,0.00620158,0.000116744355,0.0028245605,0.98806304,0.002692183
675,5.0,0.006070956,0.043615807,0.06808811,0.0044154427,0.07280776,0.7532614,0.05174065
676,5.0,0.020351944,0.09342845,0.2662431,0.042768687,0.16253345,0.41223758,0.0024368602
677,2.0,0.00556119,0.014658025,0.05853699,0.00485243,0.0791024,0.81931365,0.017975392
678,1.0,0.03346403,0.13536446,0.12647519,0.052220874,0.059747122,0.57969236,0.01303599
679,5.0,0.006756265,0.024467647,0.02529862,0.0042316937,0.025611226,0.87660587,0.037028696
680,2.0,0.050724085,0.11460347,0.08191873,0.026926666,0.038503934,0.6791207,0.008202457
681,4.0,0.008232219,0.050939098,0.22858582,0.008159996,0.13046338,0.5693321,0.004287377
682,5.0,5.5178143e-06,1.5666708e-05,0.0014817977,4.626091e-06,0.0013897035,0.99429804,0.0028047066
683,5.0,0.0009699402,0.0033424643,0.04239405,0.0076660337,0.020327313,0.91716343,0.008136752
684,5.0,0.00092741876,0.0017887386,0.06930737,0.024384188,0.09345864,0.80490714,0.0052264687
685,5.0,0.001048156,0.0065225917,0.03706915,0.0021901487,0.10280835,0.8380679,0.012293702
686,2.0,0.18363741,0.1367865,0.30318564,0.054315656,0.17886463,0.1421185,0.0010916565
687,5.0,6.129996e-05,0.0004990452,0.0121168345,0.000527762,0.001829016,0.9825215,0.0024445723
688,4.0,0.0023934355,0.010401702,0.15483841,0.00069827057,0.26136947,0.5648901,0.005408664
689,5.0,0.00033691208,0.0010848981,0.026508568,0.00013929728,0.05248284,0.91817546,0.0012719174
690,2.0,0.00029094573,0.0041842475,0.041889023,0.0010366814,0.07162672,0.82417727,0.056795035
691,5.0,0.00021037515,0.0006294631,0.014845877,6.2945444e-05,0.028306292,0.9548816,0.0010634202
692,4.0,0.12574191,0.048479006,0.35058603,0.00197624,0.291809,0.18130374,0.00010404324
693,5.0,5.725626e-07,3.1777545e-06,0.0025902523,4.5874956e-05,0.00023471349,0.9894516,0.0076738517
694,5.0,0.014719253,0.02359832,0.050520744,0.01638664,0.04775211,0.84090185,0.006121166
695,4.0,0.011074144,0.06354743,0.061563347,0.039635498,0.0338757,0.77736473,0.012939169
696,5.0,0.00049458037,0.0039366893,0.044049922,0.00054547854,0.15869245,0.7721131,0.020167852
697,5.0,0.00013304937,0.0004118157,0.01264315,0.0072798603,0.000687422,0.97833145,0.0005133296
698,5.0,0.0008748354,0.0027822023,0.03257864,0.0025067837,0.021027176,0.9378613,0.0023690355
699,5.0,0.0029361953,0.01517254,0.032865785,0.0032462773,0.07207981,0.8532521,0.020447323
700,5.0,0.0020724204,0.005896883,0.046963044,0.011650224,0.013026098,0.91954994,0.0008414537
701,2.0,0.15056932,0.2091576,0.1719981,0.06812332,0.09735625,0.29874778,0.0040476406
702,5.0,0.00069651037,0.0028415478,0.059290603,0.0026084762,0.11659909,0.78938365,0.028580004
703,5.0,0.0017620111,0.008900018,0.073093034,0.04537611,0.04924627,0.8081456,0.013476976
704,5.0,0.00044771848,0.0013475415,0.029964779,0.0038426637,0.015550208,0.9401666,0.008680541
705,5.0,0.021741645,0.16229732,0.12560637,0.03935366,0.080341555,0.5505615,0.02009789
706,5.0,0.0013165907,0.0070652645,0.020890916,0.000928239,0.046727933,0.8982789,0.024792265
707,5.0,0.00018424065,0.00074557,0.017791675,0.013305979,0.00035035695,0.9670259,0.00059625634
708,5.0,0.00017255575,0.0005102689,0.016377857,0.0031456475,0.002348529,0.97659373,0.00085138634
709,2.0,0.010225092,0.0070547196,0.31817684,0.0013115503,0.45906377,0.20384662,0.00032143435
710,5.0,0.007551751,0.020928321,0.038912565,0.0030683996,0.042209618,0.8796342,0.007695087
711,1.0,0.011117192,0.012808751,0.12593426,0.022900494,0.15129444,0.6677342,0.008210654
712,5.0,0.0056898138,0.006265006,0.12753902,0.018391563,0.5525022,0.26733983,0.022272555
713,0.0,0.071410336,0.37235573,0.21836297,0.031562295,0.045207534,0.2563979,0.004703237
714,1.0,0.108090855,0.062932655,0.17838138,0.1784924,0.32129532,0.14809257,0.0027148167
715,5.0,1.42897015e-05,3.6427165e-05,0.0024052472,8.5493266e-05,0.0015028008,0.9626542,0.03330161
716,5.0,0.00019076477,0.00037745517,0.030419037,0.001808742,0.0035692272,0.963272,0.00036282878
717,5.0,0.00017061766,0.0007307401,0.015315862,0.0015067233,0.005144791,0.9758351,0.0012962533
718,5.0,0.00056562753,0.0020304362,0.041264314,0.0017421035,0.042018954,0.89327604,0.019102525
719,2.0,0.26647466,0.27082077,0.28477335,0.00862648,0.054742068,0.114091665,0.00047100973
720,5.0,0.0111269355,0.07218693,0.10030603,0.022113824,0.04900323,0.7385086,0.0067544812
721,5.0,0.04633121,0.23401229,0.12033033,0.030122088,0.07415793,0.47554737,0.019498657
722,5.0,0.013206259,0.022240736,0.057510898,0.0026291371,0.06608678,0.8316804,0.0066458364
723,2.0,0.00045772336,0.0014059625,0.049647864,0.022484167,0.024755212,0.8969839,0.004265086
724,4.0,3.6573005e-05,0.00022071747,0.030842897,0.0070071155,0.002370984,0.9588404,0.0006813064
725,5.0,0.0020030402,0.009511266,0.06656323,0.0045862556,0.06251257,0.85179114,0.0030325067
726,5.0,0.0004577475,0.0013528324,0.04252698,0.008035948,0.036594663,0.90024924,0.010782523
727,5.0,0.015694207,0.16622034,0.15060079,0.034451805,0.045464456,0.5522793,0.035289135
728,5.0,0.02056423,0.021374628,0.19285621,0.0316661,0.49792787,0.21359804,0.022012977
729,2.0,0.31052235,0.21048787,0.25460663,0.053056292,0.042065002,0.12693985,0.002322037
730,5.0,0.00025451786,0.0025848066,0.01851844,0.0033568847,0.02658694,0.9077919,0.040906575
731,5.0,2.8070926e-06,1.52002885e-05,0.005333555,0.000869482,5.9030506e-05,0.9932027,0.00051718036
732,5.0,0.017790591,0.109616205,0.10390062,0.025389008,0.059730034,0.6734601,0.010113358
733,5.0,0.0019377761,0.0031549628,0.017237682,0.0012675679,0.0102100475,0.9618355,0.0043564197
734,5.0,0.00020962022,0.00235631,0.02097357,0.004844136,0.005363303,0.9595915,0.0066614533
735,5.0,8.90104e-06,2.2470773e-05,0.005729031,0.00076480967,0.0002007715,0.99211264,0.0011612939
736,5.0,0.0017018847,0.003996753,0.031803895,0.008663407,0.0044009336,0.94779325,0.0016398832
737,2.0,0.056086395,0.111459956,0.133659,0.06488384,0.19859742,0.42220336,0.0131100565
738,2.0,0.010089506,0.014224116,0.23129353,0.005453507,0.40531123,0.33010393,0.0035241358
739,5.0,0.002727172,0.0032887505,0.05737349,0.0105011435,0.008284279,0.91703343,0.0007917589
740,5.0,0.050982203,0.14711416,0.1380091,0.056821927,0.09411531,0.4975268,0.015430566
741,2.0,0.099178806,0.047895487,0.2306694,0.022199927,0.23508663,0.36202043,0.0029493219
742,5.0,1.0351557e-05,6.9715235e-05,0.0076454664,0.00021867557,0.00094567,0.9905095,0.00060062564
743,1.0,0.029593084,0.085682504,0.09484603,0.010593791,0.11761519,0.6508526,0.010816785
744,1.0,0.045987505,0.10595023,0.07347905,0.023973359,0.035552107,0.70685256,0.008205156
745,5.0,0.0009426948,0.0069594462,0.044912465,0.012382843,0.026171299,0.8743399,0.034291416
746,5.0,0.00010014969,0.0004459783,0.007935451,0.0019861355,0.00081741053,0.9855605,0.0031543795
747,4.0,0.020011416,0.019818595,0.19454259,0.018958999,0.338006,0.40441236,0.0042500724
748,5.0,0.0020959724,0.0048318775,0.13728112,0.00885481,0.2622606,0.57354367,0.01113195
749,4.0,0.11175182,0.08610264,0.23717605,0.032415323,0.10933509,0.41809618,0.005122931
750,5.0,0.0037270815,0.015424299,0.10009217,0.008437709,0.07260708,0.7364798,0.06323184
751,5.0,0.00053924666,0.0009740644,0.022717688,0.00066575594,0.14787136,0.82394195,0.0032899315
752,5.0,0.010909274,0.009756542,0.03052532,0.019697601,0.0056723957,0.92206174,0.0013771334
753,5.0,0.038100652,0.08635876,0.07314966,0.07059524,0.06522481,0.61395943,0.052611455
754,5.0,0.00064629264,0.003927222,0.028528193,0.02311543,0.0117657725,0.9296963,0.002320852
755,5.0,0.000121554076,0.0006011074,0.055264898,0.00046495273,0.043676827,0.89845735,0.001413308
756,5.0,1.4632621e-05,6.193429e-05,0.004785445,0.00015163262,0.00057036924,0.9934529,0.0009631616
757,2.0,0.2834745,0.13555674,0.2422344,0.022911245,0.087965816,0.22745596,0.0004013189
758,5.0,0.0013271553,0.007671264,0.054883774,0.0022707116,0.054363918,0.84507734,0.0344059
759,4.0,0.0001134595,0.0004355854,0.03881551,0.0006143568,0.015455109,0.9421872,0.0023787918
760,5.0,1.7357323e-05,4.5080025e-05,0.006604887,0.00044741947,0.00028581911,0.989776,0.0028234245
761,5.0,0.0010814836,0.003700865,0.06541349,0.0030116483,0.007956103,0.91563624,0.00320009
762,5.0,0.0019214655,0.007641214,0.027761014,0.008007374,0.004554704,0.9345664,0.015547775
763,5.0,0.0029302458,0.008373542,0.031690177,0.0011333529,0.025891267,0.92717785,0.0028036444
764,5.0,8.26941e-05,0.00023074549,0.013150411,0.008793124,0.00039039642,0.97695416,0.00039848298
765,5.0,0.007458012,0.02742799,0.12806883,0.022678386,0.1375021,0.6672074,0.0096572265
766,2.0,0.0038101838,0.04373255,0.0566817,0.016939795,0.032454737,0.8109461,0.035435
767,5.0,0.00025075141,0.0013314381,0.008498751,0.0006611449,0.0071310834,0.9495484,0.032578453
768,5.0,0.028007975,0.16281448,0.089692295,0.062804006,0.07447157,0.53836393,0.043845776
769,2.0,0.001883541,0.01194679,0.14477526,0.01027433,0.14636801,0.6804967,0.004255342
770,5.0,0.013640019,0.078620434,0.12291869,0.016532196,0.11734549,0.6113799,0.039563227
771,5.0,0.00045632795,0.0023352327,0.09490583,0.0012049753,0.26508614,0.6136083,0.02240314
772,4.0,0.023012364,0.024675246,0.1726574,0.047352586,0.4804766,0.24632744,0.005498317
773,5.0,0.008041595,0.03233546,0.049649887,0.012851522,0.06347828,0.81178707,0.021856183
774,5.0,0.045379814,0.1341145,0.07871588,0.026013047,0.038888793,0.6651315,0.011756453
775,5.0,1.7807097e-05,5.2134863e-05,0.009348586,0.0018179398,0.00061817083,0.98773766,0.00040768625
776,6.0,0.0052920673,0.055625994,0.044476192,0.016912194,0.03249918,0.81364685,0.031547505
777,5.0,0.0045471312,0.018651906,0.23519345,0.008213268,0.22966272,0.49423814,0.009493427
778,5.0,0.0012232561,0.0027977256,0.03364457,0.0016600764,0.0046818405,0.94924533,0.00674724
779,5.0,2.2356824e-05,0.00016054508,0.0054587387,0.00025188157,0.0018158975,0.99038094,0.0019096327
780,1.0,0.17681772,0.20664866,0.19271941,0.08068937,0.13897261,0.19952406,0.004628227
781,5.0,0.00021025303,0.00067003164,0.0067268233,0.00049496745,0.005013207,0.9760384,0.010846288
782,5.0,0.0016146161,0.0011949111,0.06085593,0.039418433,0.005799595,0.89098305,0.00013340956
783,5.0,0.007414293,0.015719451,0.044372406,0.002138426,0.061097465,0.861412,0.00784605
784,5.0,0.0012888991,0.015562661,0.023123141,0.0013287369,0.026370944,0.92404926,0.008276439
785,5.0,0.015669838,0.026975125,0.06410528,0.0033394427,0.1491366,0.7350822,0.0056914343
786,5.0,0.00043439175,0.00072074326,0.011590394,0.00051758805,0.0020851968,0.98422986,0.00042184803
787,5.0,0.031953804,0.048978895,0.11836639,0.023297673,0.03533473,0.74161774,0.00045076245
