id,true_0,score_0,score_1,score_2,score_3,score_4,score_5,score_6
1958,5.0,3.131477e-05,4.289976e-05,0.0027464265,2.3359173e-06,0.006120172,0.98459226,0.0064645284
1959,2.0,0.03260438,0.026146289,0.20646071,0.0064533562,0.16091166,0.5566251,0.010798514
1960,2.0,0.0071496614,0.15137896,0.58482903,0.0017912481,0.12831098,0.12526472,0.0012753718
1961,5.0,0.07399508,0.1349169,0.1559445,0.041394558,0.08160731,0.4945263,0.017615339
1962,0.0,0.35417742,0.041231852,0.40153798,0.017980639,0.06323012,0.12143962,0.00040232568
1963,5.0,0.0016174068,0.011684136,0.07672446,0.00029729673,0.21202464,0.6412354,0.056416664
1964,1.0,0.04326342,0.13020913,0.20250972,0.0006660159,0.3587932,0.2635982,0.00096035155
1965,4.0,9.262721e-05,0.00066881906,0.043473676,0.00014542679,0.07658696,0.8788809,0.00015153857
1966,0.0,0.03263632,0.05949188,0.13050638,0.00466422,0.041022018,0.7288543,0.0028249011
1967,5.0,0.013976013,0.04898418,0.14733756,0.042702805,0.1601561,0.5755118,0.011331596
1968,5.0,0.03969374,0.03251609,0.11653842,0.032095395,0.25991133,0.50945735,0.009787742
1969,5.0,0.00015995905,0.0012121432,0.037579052,0.00013616431,0.18596366,0.76933795,0.0056110253
1970,5.0,0.00017758188,0.003933146,0.109820925,0.0012812457,0.12038052,0.7471841,0.01722256
1971,0.0,0.08945236,0.021686189,0.3427161,0.000822513,0.37406662,0.17083226,0.00042398597
1972,5.0,0.0010623728,0.004386576,0.05674412,0.00022609711,0.07183016,0.85038275,0.015368043
1973,4.0,0.0070866356,0.024890421,0.05230186,0.335227,0.0473075,0.49366865,0.03951792
1974,1.0,0.02211977,0.106097035,0.22317025,0.003426024,0.19545434,0.44616652,0.0035660777
1975,5.0,0.0022206255,0.0031635282,0.012457424,1.5196814e-05,0.024674011,0.95051235,0.0069569224
1976,5.0,0.00078811875,0.0050924798,0.07407676,0.00133461,0.101025045,0.69980216,0.117880836
1977,2.0,0.08930257,0.09518414,0.25838774,0.028713053,0.18795386,0.33563888,0.0048197154
1978,5.0,0.0042060856,0.01645155,0.08079016,0.00200014,0.20160967,0.6634507,0.031491607
1979,5.0,0.09087718,0.14225312,0.39092982,0.015651086,0.14441884,0.21357526,0.0022947062
1980,5.0,0.0019234497,0.0027410672,0.05721689,0.0028952614,0.02035983,0.9134034,0.0014601119
1981,0.0,0.3162853,0.03631254,0.26633912,0.009378989,0.052984774,0.31848294,0.00021629012
1982,5.0,0.0004025844,0.008518885,0.06446838,0.0005553461,0.0629261,0.8307127,0.032416027
1983,5.0,0.0012502451,0.002018514,0.06670496,0.00016059015,0.08666139,0.84097064,0.0022337502
1984,0.0,0.3854569,0.10500963,0.2834204,0.0036212548,0.055802714,0.16599448,0.0006946231
1985,5.0,7.2387396e-05,0.00011845787,0.012839922,4.5046318e-06,0.018052483,0.9640427,0.004869564
1986,5.0,0.008152987,0.0571151,0.10960135,0.003518183,0.09605113,0.6875772,0.037984073
1987,5.0,0.00011927496,0.00021404684,0.006353616,0.0005596864,0.0007662575,0.9874899,0.004497277
1988,5.0,0.06855375,0.074431375,0.17935039,0.067718126,0.2292966,0.37605372,0.004596008
1989,2.0,0.24965413,0.08368037,0.4307661,0.04316274,0.16608806,0.026402477,0.00024611686
1990,5.0,0.0008431231,0.0043011256,0.09892945,0.0002127132,0.12912546,0.7311091,0.03547901
1991,4.0,0.012176814,0.027715975,0.24111299,0.009027852,0.19539319,0.5085704,0.0060028154
1992,5.0,0.017981578,0.025534475,0.102783516,0.009122445,0.18781184,0.64668834,0.010077876
1993,2.0,0.0714976,0.06621468,0.3012662,0.008945247,0.25691503,0.29483098,0.00033026567
1994,5.0,1.5990365e-05,0.00013766091,0.001859723,8.25371e-06,0.0009596324,0.9954704,0.0015482778
1995,5.0,0.0022733198,0.022522068,0.10610597,0.002277647,0.14909494,0.65644765,0.06127831
1996,5.0,8.2491415e-06,4.0148225e-05,0.009910745,2.6922846e-05,0.0031256406,0.9771881,0.009700107
1997,5.0,0.00058634696,0.00013339653,0.0029444585,8.13432e-05,0.0027672846,0.99017286,0.0033143316
1998,5.0,0.006730308,0.008492201,0.022232,5.386783e-06,0.10772478,0.8498861,0.0049292934
1999,5.0,0.003943621,0.018161524,0.062519856,0.04501907,0.055664353,0.8112656,0.0034259507
2000,5.0,0.00068938575,0.00543574,0.054292306,0.00040913874,0.111863844,0.8118083,0.01550122
2001,5.0,0.064131595,0.107513696,0.16089669,0.04950533,0.052216217,0.55769455,0.0080419555
2002,5.0,0.00011157761,0.00019269601,0.0033795633,1.7988661e-05,0.0013348681,0.9876853,0.007277857
2003,5.0,0.07768842,0.0858935,0.21561055,0.035469107,0.17695744,0.4025984,0.005782582
2004,5.0,0.00070682244,0.0005699834,0.0041009993,0.00014235181,0.0033976142,0.9880256,0.0030566633
2005,5.0,3.7297676e-05,0.00012020186,0.00999733,2.3084551e-06,0.1148436,0.8746423,0.00035696448
2006,5.0,0.00046274485,0.00044104498,0.008767601,0.00018309498,0.0018064589,0.9858188,0.0025202753
2007,5.0,0.0010660589,0.0018461633,0.040044,0.00033995454,0.086261675,0.86986756,0.0005745869
2008,5.0,0.0005289081,0.0022961556,0.07313102,0.00057330413,0.105430566,0.81722534,0.0008147624
2009,5.0,0.00013808136,0.001141946,0.021766827,5.3137817e-05,0.10043693,0.87591916,0.00054394855
2010,5.0,0.0005045028,0.010712959,0.08915686,0.0031203928,0.07098477,0.8037601,0.021760399
2011,5.0,0.00012524778,0.0024432477,0.06709343,0.001854266,0.023901481,0.8800299,0.02455248
2012,5.0,0.0012451556,0.00070495385,0.031076424,0.0031080497,0.056858696,0.90694153,6.528157e-05
2013,5.0,0.0024895105,0.0018205321,0.1269119,0.00016946487,0.7284855,0.13990022,0.00022278115
2014,5.0,0.0031549707,0.013750177,0.15215015,0.0011609511,0.11496018,0.7122012,0.0026224589
2015,5.0,0.010088592,0.0136866085,0.06448406,0.00033154697,0.062074248,0.84069276,0.008642188
2016,5.0,0.0003329727,0.00032378052,0.01201895,8.253139e-07,0.05699339,0.9298275,0.0005026106
2017,5.0,0.053970803,0.086448245,0.20178117,0.029232774,0.13959515,0.48185945,0.0071124444
2018,2.0,0.05493598,0.0857652,0.23278129,0.018537663,0.22381137,0.3823903,0.0017782561
2019,5.0,0.0011028931,0.0027890785,0.020015312,0.0003695547,0.13492863,0.7394451,0.10134946
2020,2.0,0.020571409,0.13325633,0.17596592,0.115857475,0.17745037,0.35857943,0.018319055
2021,5.0,0.00014274233,0.00010037021,0.0055235643,6.4484715e-07,0.039609417,0.9465019,0.008121316
2022,5.0,0.017475355,0.009326808,0.023966568,0.0010924694,0.009098792,0.9387575,0.0002825433
2023,5.0,0.0016417931,0.01090145,0.05060644,0.029997982,0.045867495,0.8548593,0.006125535
2024,0.0,0.2695984,0.14553624,0.37192804,0.028579084,0.09133544,0.09093824,0.0020845053
2025,1.0,0.054358512,0.090372205,0.0764111,0.0018783133,0.23037715,0.51550454,0.031098237
2026,5.0,0.0017932851,0.011209952,0.047708683,0.00096302363,0.1406333,0.7968082,0.000883534
2027,2.0,0.011003426,0.019138157,0.072321765,0.039831042,0.02975961,0.82654566,0.0014003684
2028,1.0,0.0717359,0.1408265,0.15357272,0.052636612,0.086524636,0.4704912,0.02421239
2029,5.0,9.8110846e-05,0.0006260663,0.020026753,5.274038e-06,0.082713924,0.86159486,0.03493508
2030,5.0,0.23586617,0.022278251,0.23877469,0.001030322,0.105662785,0.396068,0.00031986815
2031,5.0,1.5530794e-08,1.758732e-08,9.373301e-06,2.8331446e-10,3.1949894e-06,0.991884,0.0081034
2032,6.0,0.0010695485,0.005063114,0.066300675,0.0002566089,0.2198018,0.55190146,0.1556068
2033,5.0,0.00035687277,0.0007585865,0.020142375,0.00048174147,9.341324e-05,0.97042835,0.007738663
2034,5.0,0.00011430034,0.0004098963,0.0032471146,0.0010962116,0.0003393401,0.9947078,8.525315e-05
2035,5.0,0.006069171,0.09129233,0.16665976,0.01029902,0.12916103,0.5658299,0.030688891
2036,5.0,0.07982536,0.14036648,0.16489795,0.040923756,0.07745081,0.48026302,0.016272541
2037,5.0,1.48120125e-05,0.00010572034,0.00027085136,3.9030817e-07,0.0031955251,0.99368507,0.0027276776
2038,5.0,0.0015293427,0.00444948,0.014459036,0.0016327867,0.06637962,0.7617556,0.1497941
2039,1.0,0.06917533,0.1251664,0.16139473,0.04069604,0.08606612,0.5025125,0.014988916
2040,5.0,1.2227943e-06,1.7570905e-05,0.011756618,1.28184965e-05,0.008461899,0.9747044,0.005045574
2041,2.0,0.022470415,0.0116778985,0.21789332,0.0033556547,0.06710167,0.6773846,0.00011643869
2042,5.0,5.574821e-06,1.759667e-05,0.00089198764,4.6974124e-06,0.00090922444,0.9792589,0.01891202
2043,1.0,0.0003073819,0.013166236,0.061641164,0.00095748046,0.05102873,0.81142884,0.06147022
2044,5.0,0.002465495,0.01183853,0.14585097,0.00021058117,0.1673686,0.66623247,0.0060334536
2045,5.0,0.0128444405,0.034775563,0.09484735,0.0046359976,0.106283434,0.72797,0.018643154
2046,5.0,0.06917533,0.1251664,0.16139473,0.04069604,0.08606612,0.5025125,0.014988916
2047,5.0,0.00071131776,0.0021903433,0.08295876,0.0011939257,0.052196603,0.85909307,0.0016559694
2048,2.0,0.007064789,0.005446617,0.06231477,0.004439087,0.01985006,0.8984789,0.0024057832
2049,5.0,2.9836281e-05,4.2430373e-05,0.0047353017,8.6623436e-07,0.009767212,0.9727947,0.012629687
2050,5.0,4.5073673e-05,0.0003287294,0.00764125,0.00018939555,0.021442046,0.96918476,0.00116877
2051,5.0,1.977353e-05,2.8693707e-05,0.00053045206,7.5010536e-07,0.00067420607,0.9786542,0.020091908
2052,5.0,0.08345392,0.21411382,0.18386693,0.040023163,0.12665837,0.34865075,0.003233049
2053,5.0,0.0013314971,0.0036006866,0.025185501,4.3342367e-05,0.18715678,0.7823614,0.00032076778
2054,5.0,1.061611e-06,5.868997e-06,0.006830179,9.318916e-09,0.026630199,0.9513908,0.015141831
2055,5.0,1.8123375e-08,2.1034164e-07,0.00032640068,6.746287e-08,2.1195034e-05,0.99680257,0.002849415
2056,5.0,0.00027690938,0.0012842994,0.016301284,0.0027711028,0.0014258682,0.97734183,0.0005986693
2057,4.0,0.00013178766,0.00023172356,0.06080698,6.3643047e-06,0.47285965,0.46548647,0.0004769891
2058,5.0,0.0030690418,0.0029097176,0.037413668,0.0077147726,0.0063587083,0.9423144,0.00021971627
2059,5.0,0.0016289989,0.0007844732,0.016884897,4.142324e-06,0.044908777,0.92889124,0.0068975207
2060,5.0,0.063854456,0.10724875,0.23680274,0.013480069,0.11374959,0.4578743,0.00699013
2061,5.0,0.005973862,0.014736841,0.11908238,0.012529721,0.4521995,0.39107648,0.004401291
2062,2.0,0.04918613,0.07371823,0.20842104,0.05869363,0.10932284,0.48884788,0.011810185
2063,0.0,0.16564035,0.060705032,0.18656786,0.1602503,0.037803113,0.3887057,0.00032756702
2064,5.0,0.008431527,0.009526903,0.07173818,0.00036560878,0.10999836,0.79323053,0.0067089833
2065,5.0,0.0837082,0.08909273,0.14377713,0.026006293,0.14556217,0.50378984,0.008063597
2066,5.0,1.5170741e-06,2.2487318e-05,0.009937571,0.00024581843,0.0001125444,0.98947144,0.00020862457
2067,1.0,0.014675739,0.019489415,0.09004397,0.015625916,0.012997168,0.84667325,0.0004945852
2068,2.0,0.043034557,0.061050277,0.3334477,0.049193107,0.33112067,0.16008635,0.022067273
2069,5.0,0.0016700366,0.0039349264,0.044391733,4.0770105e-05,0.23665108,0.706749,0.006562337
2070,5.0,0.004076993,0.0005805907,0.0034197746,5.2975847e-05,0.00295909,0.9884723,0.0004381772
2071,5.0,0.09122349,0.06735736,0.21923904,0.06482433,0.24627681,0.30670813,0.004370847
2072,5.0,0.09268382,0.08894668,0.23291181,0.0487963,0.16758913,0.36373115,0.0053410484
2073,3.0,0.09520147,0.10896239,0.25974986,0.067379065,0.22176777,0.24027105,0.006668353
2074,5.0,0.06035455,0.082633615,0.25708735,0.015804496,0.22444154,0.35490644,0.0047719683
2075,5.0,0.04439755,0.007760881,0.065960824,0.02229027,0.0130872745,0.84602296,0.00048014478
2076,2.0,0.13650022,0.14480856,0.27865997,0.020877909,0.14833707,0.26680925,0.0040070605
2077,5.0,0.0024878604,0.024336422,0.09525593,0.0061715646,0.12621157,0.7086451,0.036891524
2078,4.0,0.086722724,0.06749455,0.2169392,0.10808686,0.14065227,0.3780978,0.0020066597
2079,5.0,0.07759632,0.1459254,0.16452241,0.05028193,0.08413429,0.45814598,0.019393643
2080,5.0,0.012410442,0.021673538,0.08092469,0.11149974,0.054199986,0.7097864,0.00950519
2081,2.0,9.461205e-05,0.00034760401,0.032316055,3.4669272e-05,0.06325009,0.9000763,0.0038806
2082,5.0,0.00045879395,0.0017336563,0.12528595,0.00012418174,0.18732809,0.68409705,0.00097224175
2083,5.0,7.732897e-05,6.2573425e-05,0.0012306652,1.640254e-05,0.0006928599,0.99624074,0.0016794375
2084,2.0,0.13261439,0.03515644,0.33964112,0.037404273,0.17311865,0.28072116,0.0013439542
2085,4.0,0.021923661,0.20825097,0.26065588,0.090591565,0.16328801,0.24443495,0.010854988
2086,5.0,0.06404493,0.108058974,0.16629656,0.031732608,0.08131335,0.5376448,0.010908826
2087,4.0,0.0073723956,0.091112554,0.2644027,0.06491753,0.28385004,0.27826753,0.010077225
2088,5.0,0.0024430635,0.004492524,0.028702695,5.962037e-05,0.11187924,0.83536965,0.017053261
2089,2.0,0.46633476,0.0506548,0.39762285,0.034594703,0.011432891,0.039182406,0.00017754784
2090,1.0,0.086878985,0.19892085,0.1839017,0.00015786111,0.21011487,0.31929317,0.0007326485
2091,5.0,0.00059615856,0.00090669346,0.004042385,0.00025023616,0.005070367,0.9889659,0.00016813925
2092,0.0,0.17874295,0.123955324,0.21274005,0.048579104,0.073846266,0.3611519,0.0009844017
2093,5.0,9.306538e-06,2.9780296e-05,0.0024984675,9.206964e-05,4.7074736e-05,0.996867,0.0004561846
2094,0.0,0.47325748,0.07059349,0.2797822,0.043562718,0.097154714,0.03552433,0.00012516018
2095,1.0,0.08263155,0.12539415,0.5046867,0.01718387,0.18817398,0.08036711,0.0015625827
2096,5.0,0.000102667895,0.00016514801,0.0052496274,4.9936584e-06,0.0072263624,0.95727134,0.02997991
2097,5.0,0.0017108972,0.0027918536,0.023466853,0.004801722,0.02785784,0.93808067,0.001290233
2098,5.0,0.102303684,0.13273901,0.25317538,0.05806029,0.23425181,0.21299706,0.0064727436
2099,5.0,0.008357521,0.031349212,0.113736875,0.0005180871,0.123970024,0.71039474,0.011673516
2100,5.0,0.00012577437,0.00042004586,0.01472347,0.0014458301,0.0022577904,0.95939946,0.02162752
2101,1.0,0.051825467,0.22970003,0.4460025,0.0039809607,0.11340354,0.1541831,0.0009043626
2102,5.0,4.529708e-05,0.0011209784,0.029527582,0.00022345009,0.021360835,0.9449606,0.0027612157
2103,1.0,0.0010572411,0.091544025,0.09350601,0.003103969,0.094058245,0.6720314,0.044699073
2104,2.0,0.014820991,0.07891313,0.20588958,0.023507712,0.11628605,0.55059487,0.009987652
2105,1.0,0.01717963,0.48410654,0.22044,0.0036008589,0.07256029,0.18425949,0.017853208
2106,5.0,0.00540261,0.0051786993,0.03471841,0.0018768834,0.03917313,0.9133981,0.00025222683
2107,5.0,0.098340385,0.08033248,0.11089001,0.025124751,0.11156427,0.5719583,0.0017897841
2108,6.0,5.1830975e-05,0.00157845,0.053372923,0.0003350015,0.11289504,0.8186307,0.01313595
2109,1.0,0.03193598,0.12753618,0.21369638,0.005757198,0.29595515,0.32077006,0.0043490673
2110,5.0,0.00083768397,0.006177816,0.069783874,0.0030941474,0.13709503,0.7101935,0.072817884
2111,1.0,0.061206818,0.06737773,0.23819269,0.0017814537,0.30494595,0.31704196,0.009453396
2112,5.0,0.001185591,0.00973093,0.028819585,8.702269e-05,0.06212419,0.7938778,0.10417485
2113,5.0,0.00024026773,0.0013331904,0.008568403,0.0008241504,0.007980002,0.9804205,0.00063346385
2114,5.0,0.036095362,0.09330042,0.15740423,0.00714768,0.15943646,0.53499913,0.011616717
2115,0.0,0.26803902,0.098261744,0.26202846,0.05652535,0.18904236,0.12551065,0.00059239444
2116,6.0,0.003761722,0.047308393,0.117685944,0.008708686,0.18562359,0.47884852,0.15806317
2117,0.0,0.3005965,0.07386087,0.20205745,0.08143539,0.16969195,0.17028193,0.0020758628
2118,5.0,0.0021395483,0.0018278469,0.08300668,7.569593e-05,0.71353215,0.19914874,0.00026929972
2119,5.0,3.207757e-05,0.00021151883,0.0023073845,4.5773655e-07,0.06452629,0.9315821,0.0013400862
2120,5.0,0.00033044844,0.0014942117,0.011239276,0.0003577741,0.0077684913,0.9787103,9.946915e-05
2121,5.0,1.140177e-06,3.7617033e-06,0.0027548748,1.4464026e-06,0.00026766595,0.99277556,0.004195526
2122,0.0,0.14593145,0.10593598,0.25820565,0.080034226,0.17162907,0.23341839,0.004845241
2123,1.0,0.13603096,0.29198,0.05180093,0.00587481,0.23344854,0.24688143,0.03398337
2124,5.0,0.002301872,0.0026980252,0.04074715,0.0011379032,0.08244787,0.87045574,0.00021139257
2125,5.0,0.052545246,0.09121393,0.18354702,0.03723561,0.13734354,0.4902218,0.007892863
2126,2.0,0.00073673023,0.0040331734,0.050674006,0.0028131288,0.083272405,0.8568762,0.0015943488
2127,5.0,0.0011551775,0.007635017,0.034572683,0.0043237996,0.04338751,0.9061703,0.002755527
2128,5.0,0.0001504203,0.0019528172,0.084265046,0.0040632426,0.018543173,0.8873818,0.0036435633
2129,5.0,2.5519256e-07,1.693663e-06,0.0008269462,1.2618336e-06,3.4924993e-05,0.9985936,0.0005412145
2130,5.0,0.00077114825,0.0009380861,0.0061091604,0.00019075155,0.02969355,0.9535256,0.008771656
2131,5.0,0.05598049,0.05717618,0.18776102,0.010304917,0.17720671,0.5092927,0.0022779605
2132,5.0,4.955516e-07,2.0767502e-06,0.0013620013,9.630029e-07,7.136775e-05,0.9866442,0.011918862
2133,4.0,0.014010603,0.0058098775,0.27372748,0.00026840594,0.585047,0.12098285,0.000153811
2134,4.0,0.071502976,0.12485844,0.15683003,0.037242197,0.08787874,0.50597775,0.015709776
2135,2.0,0.02203283,0.008062649,0.5623215,0.00022185377,0.39175957,0.015487019,0.000114539966
2136,5.0,0.000114927425,0.0009280556,0.002792964,9.398011e-05,0.0047443677,0.8924237,0.09890194
2137,5.0,0.007216206,0.034136113,0.08482111,0.021746296,0.012141371,0.8300141,0.009924763
2138,5.0,0.00017954936,0.00060790655,0.0069620507,5.8138576e-05,0.004677848,0.97547275,0.012041718
2139,5.0,2.015581e-06,4.0970972e-05,0.001827285,7.774378e-06,0.0010853852,0.9884261,0.008610515
2140,5.0,0.00013770841,0.00031590715,0.019284554,0.00035316043,0.0018383014,0.95904124,0.019029211
2141,5.0,2.3500677e-05,0.00019376099,0.020466229,5.3297967e-06,0.07616025,0.8481042,0.055046722
2142,5.0,0.0005175581,0.004797749,0.055858165,0.00044550133,0.098236814,0.834322,0.005822298
2143,5.0,2.297609e-06,1.4517306e-05,0.01047431,3.2656665e-06,0.006139091,0.98044044,0.0029260884
2144,4.0,0.22979622,0.13007718,0.3331497,0.021158785,0.20451158,0.08002434,0.0012822095
2145,5.0,0.05662206,0.10556948,0.16081315,0.039572235,0.09715842,0.5237105,0.01655417
2146,4.0,0.034758825,0.046866708,0.20411025,0.1299825,0.10937927,0.47202578,0.0028767323
2147,2.0,0.023619104,0.02300077,0.29957655,0.012057151,0.15139844,0.48987204,0.00047594198
2148,5.0,1.553141e-05,7.6010205e-05,0.0021109818,9.722714e-07,0.011328318,0.97751814,0.008950078
2149,5.0,0.016201027,0.035039138,0.09644545,0.00673147,0.09304889,0.74687946,0.005654474
2150,5.0,0.002509927,0.025941906,0.12718238,0.008847687,0.13432457,0.6644128,0.0367808
2151,2.0,0.007632917,0.024843978,0.12440819,0.012897739,0.13761641,0.6883936,0.0042071906
2152,5.0,0.014227787,0.002771145,0.013924151,0.0007360243,0.009065841,0.95878386,0.000491215
2153,0.0,0.07331013,0.12606832,0.15918547,0.043293465,0.085916854,0.49577802,0.016447797
2154,2.0,0.0014736648,0.009390327,0.06910242,0.009046734,0.08937254,0.81007063,0.011543632
2155,5.0,1.6156977e-05,5.8970276e-05,0.0032733767,1.2158603e-05,0.0010839137,0.991791,0.0037643474
2156,5.0,0.0005896437,0.012429724,0.06931862,0.0053509567,0.038389098,0.85247093,0.021451062
2157,5.0,0.0011727549,0.0018145882,0.009274858,0.00045563324,0.005838277,0.9681243,0.0133196
2158,5.0,7.451646e-05,0.0004257546,0.018809976,0.0008528624,0.001973444,0.97778136,8.2101105e-05
2159,5.0,0.042456828,0.12021022,0.18363161,0.0037087805,0.11189249,0.53515446,0.002945572
2160,5.0,0.002323417,0.010190154,0.09018427,0.0014142197,0.14528124,0.72447044,0.026136287
2161,5.0,1.6853346e-06,1.647611e-05,0.00033046977,1.1474596e-06,0.00036125188,0.95977134,0.039517608
2162,2.0,0.14130522,0.11854008,0.31053662,0.1588023,0.0659474,0.20145242,0.0034159322
2163,2.0,0.016989887,0.023204258,0.097832136,0.02632619,0.2556966,0.5762519,0.0036990335
2164,2.0,0.0007862356,0.003508775,0.17812657,0.0007177628,0.61455023,0.19834097,0.003969431
2165,5.0,0.003108541,0.007542911,0.060385197,0.015213917,0.055881802,0.856394,0.0014736147
2166,5.0,0.081509665,0.14742215,0.1687011,0.051718302,0.085452706,0.4454366,0.019759474
2167,4.0,0.0002459247,0.00064196193,0.034062788,1.488799e-05,0.2338952,0.730933,0.00020621168
2168,6.0,0.0011150896,0.000333739,0.0035292516,6.361987e-05,0.00035746864,0.8712624,0.12333847
2169,5.0,0.0018990391,0.00052933715,0.1094499,1.057108e-05,0.24493118,0.64281213,0.0003678995
2170,5.0,0.013100681,0.04073586,0.0711103,0.007013966,0.032264702,0.8270779,0.008696591
2171,5.0,0.00027379184,0.0012965644,0.039336115,9.305993e-05,0.16207083,0.7894468,0.0074828696
2172,4.0,0.001595632,0.0050596474,0.068532854,0.00012928822,0.16739576,0.7564713,0.00081555644
2173,0.0,0.09693499,0.10414226,0.30568406,0.056332685,0.13678028,0.29444775,0.0056779576
2174,5.0,0.00019957212,0.0007944466,0.030625276,6.1472216e-05,0.119391926,0.8031471,0.04578019
2175,5.0,0.12635262,0.10993672,0.3453011,0.09895158,0.18073066,0.1362924,0.002434894
2176,5.0,0.0025498075,0.014409616,0.08832778,0.03205182,0.016241396,0.8422479,0.0041716485
2177,5.0,0.0002153932,0.0040073297,0.00815431,0.0033157943,0.014661424,0.9574611,0.012184662
2178,4.0,0.34097633,0.047800615,0.4093855,0.008343248,0.09171139,0.10141649,0.0003664226
2179,6.0,0.005530546,0.069669925,0.110567,0.021671714,0.08883532,0.6660451,0.037680335
2180,2.0,0.00051074906,0.011647478,0.119974114,0.004960333,0.24872556,0.5661039,0.048077896
2181,5.0,0.071068816,0.08215846,0.19970624,0.030617787,0.17336452,0.4393747,0.003709473
2182,5.0,0.034010112,0.027493257,0.30847272,0.0032190222,0.27025077,0.3550855,0.0014686569
2183,5.0,0.10142521,0.12905154,0.1888349,0.031242706,0.06403328,0.47803205,0.0073803132
2184,4.0,0.001347125,0.005468705,0.047551345,0.00021038677,0.14140034,0.792698,0.011324108
2185,5.0,0.0006068274,0.0027748677,0.05368987,8.554868e-05,0.1563842,0.7851003,0.0013584415
2186,2.0,0.00085162604,0.029035589,0.30912268,0.006496508,0.31559256,0.33582205,0.0030790437
2187,5.0,5.601575e-06,1.5372949e-05,0.0028621687,3.7437114e-06,0.005577992,0.96173537,0.029799763
2188,5.0,0.0014319388,0.006677274,0.074363,0.0066733463,0.10899697,0.7617735,0.04008391
2189,4.0,0.026099015,0.03166936,0.3489613,0.00559003,0.40275574,0.18468314,0.00024138611
2190,3.0,0.010136619,0.017008057,0.048423532,0.36124605,0.029779874,0.532194,0.0012118722
2191,5.0,7.939346e-05,0.00028883762,0.015260491,1.664133e-05,0.019747045,0.9643676,0.00023990097
2192,5.0,0.001241601,0.04167313,0.08765321,0.009077365,0.045272123,0.7936934,0.021389142
2193,5.0,7.029032e-05,0.00011237568,0.0034073489,3.585375e-06,0.03389833,0.9618623,0.0006457665
2194,4.0,0.004513778,0.011188782,0.19401504,0.00017921695,0.25667354,0.5324793,0.00095035636
2195,2.0,0.092185386,0.13451101,0.44860104,0.010727007,0.22264296,0.09103605,0.00029660258
2196,5.0,0.0020976677,0.010420303,0.024553511,6.2319916e-05,0.029051453,0.93289304,0.0009216807
2197,4.0,0.15384333,0.11362288,0.314549,0.0004910734,0.1015171,0.3158231,0.00015353467
2198,2.0,0.1810588,0.12689646,0.41683963,0.005784872,0.13676098,0.13204795,0.0006112851
2199,2.0,0.31925532,0.08178471,0.47927245,0.028452897,0.06698475,0.02415438,9.5414376e-05
2200,5.0,0.00577274,0.06361983,0.15338902,0.0042754635,0.13325024,0.6034605,0.036232177
2201,5.0,8.746743e-06,1.5032304e-05,0.0002884568,7.5203715e-08,0.0005230154,0.97450465,0.024660086
2202,5.0,5.4815297e-05,0.00012554695,0.028156035,6.7902342e-06,0.115162715,0.829314,0.027180037
2203,5.0,0.00014410714,0.000106422034,0.0038154325,1.8461691e-05,0.015782882,0.98000664,0.00012598674
2204,5.0,0.01221404,0.013424501,0.28672582,0.0007776604,0.50073946,0.185536,0.000582443
2205,4.0,0.050217938,0.03650225,0.16767855,0.01706783,0.06353408,0.6626979,0.0023014194
2206,5.0,0.00045623275,0.004044776,0.06004411,0.00056844746,0.11565388,0.81412566,0.0051068827
2207,5.0,6.7055116e-05,0.0003032671,0.037256557,9.888886e-06,0.22244732,0.7397783,0.00013762557
2208,5.0,0.010536594,0.022365304,0.06812368,0.009464468,0.039139576,0.84768707,0.0026833527
2209,5.0,0.00056392176,0.0015149087,0.02217167,0.000611829,0.0024598741,0.9710499,0.001627851
2210,5.0,6.838754e-05,4.5865734e-05,0.0037285776,4.6958808e-06,0.012697756,0.9821845,0.0012701424
2211,5.0,0.000238025,0.0020027242,0.038455784,0.00039017148,0.021868518,0.9335196,0.0035252455
2212,5.0,0.026920462,0.094919,0.2429536,0.021047346,0.17997687,0.42812678,0.0060560717
2213,5.0,6.714886e-05,7.702475e-05,0.005726715,3.4873105e-05,0.0070672003,0.9868739,0.00015317176
2214,5.0,0.0042695645,0.0029333879,0.028196199,2.1779399e-05,0.027292723,0.93587166,0.0014147109
2215,2.0,0.008645151,0.017515436,0.1705,0.00020808695,0.4113346,0.38853544,0.0032613399
2216,5.0,0.0077121747,0.006605257,0.005536501,4.483212e-06,0.05178095,0.905763,0.0225976
2217,5.0,0.0004837855,0.00096852885,0.0062571364,0.0001089837,0.03721793,0.9517503,0.0032133535
2218,2.0,0.00078002247,0.0073125022,0.14987952,0.00030889982,0.61493295,0.2186381,0.00814796
2219,5.0,4.607815e-06,4.429334e-05,0.0007073184,7.922882e-07,0.0037453452,0.9337067,0.06179092
2220,5.0,1.7230888e-05,0.00014733883,0.013879888,4.5460245e-05,0.0028794867,0.9780694,0.004961142
2221,2.0,3.570044e-05,0.0008522827,0.050935883,0.00015131079,0.044192415,0.89073783,0.013094683
2222,5.0,8.831421e-06,6.667429e-05,0.0053215995,4.9516148e-05,0.0004618739,0.9888334,0.0052580335
2223,5.0,0.0015685365,0.0028059436,0.028558025,0.002696677,0.0026890473,0.9609268,0.0007550701
2224,2.0,0.24537621,0.09135293,0.23528314,0.13410163,0.122282974,0.16863081,0.002972374
2225,5.0,0.0034246275,0.0103561,0.06430926,0.0010587582,0.041820426,0.8785527,0.00047820108
