id,true_0,score_0,score_1
716,1.0,5.8905272e-05,0.9999411
717,0.0,0.9991161,0.000883875
718,1.0,1.0703019e-05,0.9999893
719,0.0,0.99997103,2.9022158e-05
720,0.0,0.997256,0.0027440127
721,1.0,0.42441362,0.57558644
722,1.0,0.0005650505,0.9994349
723,1.0,1.9043004e-05,0.9999809
724,1.0,3.3842145e-05,0.99996614
725,0.0,0.99991345,8.6592074e-05
726,0.0,0.9999621,3.7947073e-05
727,0.0,0.9999826,1.7421859e-05
728,1.0,1.1931472e-05,0.9999881
729,0.0,0.99999356,6.4777296e-06
730,0.0,0.9982942,0.0017058712
731,1.0,0.081647165,0.9183529
732,1.0,0.0013759113,0.9986241
733,1.0,1.6353576e-07,0.9999999
734,1.0,0.9968401,0.0031598962
735,0.0,0.99999845,1.5085374e-06
736,1.0,0.00061949674,0.99938047
737,0.0,0.9991667,0.0008333494
738,1.0,0.004634753,0.99536526
739,1.0,0.00035516478,0.9996449
740,0.0,0.9998492,0.00015072181
741,1.0,0.4708866,0.5291134
742,0.0,0.99986255,0.00013745212
743,0.0,0.99999,1.0042106e-05
744,0.0,0.99681795,0.0031820645
745,0.0,0.77263176,0.22736822
746,1.0,0.0055235936,0.9944764
747,1.0,0.033959825,0.9660402
748,1.0,1.4353428e-06,0.99999857
749,0.0,0.9999523,4.7685193e-05
750,1.0,4.4917348e-07,0.9999995
751,1.0,0.00077665073,0.99922335
752,1.0,5.693658e-06,0.9999943
753,1.0,4.6849145e-06,0.99999535
754,0.0,0.9999925,7.562067e-06
755,1.0,3.4048041e-06,0.99999654
756,0.0,0.9999883,1.1629391e-05
757,0.0,0.99952984,0.00047020277
758,1.0,0.0008135837,0.99918646
759,1.0,8.56091e-09,1.0
760,1.0,1.78039e-05,0.99998224
761,1.0,4.4853908e-07,0.9999995
762,1.0,0.0050653783,0.9949346
763,1.0,7.547792e-07,0.9999993
764,1.0,0.00042811132,0.99957186
765,1.0,1.2886554e-07,0.9999999
766,1.0,0.00054903765,0.999451
767,1.0,0.03737553,0.9626245
768,0.0,0.99742705,0.0025729672
769,1.0,0.010954605,0.9890454
770,1.0,4.0655445e-07,0.99999964
771,1.0,0.005347695,0.9946523
772,1.0,2.9013738e-06,0.99999714
773,1.0,0.0020678786,0.9979321
774,1.0,3.1360134e-05,0.99996865
775,1.0,3.872247e-06,0.9999962
776,1.0,0.0029883662,0.99701166
777,1.0,8.012643e-05,0.9999199
778,1.0,2.3770476e-06,0.9999976
779,1.0,7.748053e-05,0.9999225
780,1.0,8.530228e-07,0.99999917
781,1.0,2.0449241e-07,0.99999976
782,0.0,0.97588205,0.02411795
783,1.0,7.604523e-07,0.9999993
784,0.0,0.9980171,0.001982897
785,0.0,0.99932957,0.00067041465
786,1.0,0.34243232,0.6575677
787,1.0,0.00049431523,0.99950564
788,0.0,0.9991122,0.00088777905
789,0.0,0.9999347,6.527052e-05
790,1.0,0.92986315,0.07013682
791,0.0,0.99996376,3.626346e-05
792,1.0,2.9764085e-05,0.9999702
793,0.0,0.9999981,1.9301199e-06
794,1.0,0.00016631861,0.9998337
795,1.0,2.260615e-06,0.99999774
796,1.0,3.3499855e-05,0.9999665
797,1.0,1.0642068e-06,0.9999989
798,1.0,2.7721733e-05,0.9999722
799,1.0,0.00035454484,0.9996455
800,1.0,4.498598e-07,0.9999995
801,1.0,0.0010849787,0.9989151
802,0.0,0.9909051,0.009094977
803,1.0,4.6392967e-07,0.9999995
804,1.0,1.9249287e-06,0.9999981
805,1.0,5.1863117e-05,0.99994814
806,1.0,0.00028561323,0.9997143
807,0.0,0.8664881,0.13351192
808,1.0,0.07121329,0.9287867
809,1.0,9.1619455e-05,0.9999083
810,0.0,0.9999939,6.0291122e-06
811,1.0,0.0030047453,0.9969952
812,0.0,0.99999666,3.3375395e-06
813,1.0,0.009691795,0.9903082
814,1.0,4.2445572e-07,0.9999995
815,1.0,0.005689847,0.99431014
816,1.0,1.0537602e-06,0.9999989
817,1.0,0.18351847,0.81648153
818,1.0,1.1496777e-07,0.9999999
819,1.0,0.13448529,0.8655147
820,1.0,8.8116176e-05,0.9999119
821,0.0,0.9999573,4.2627213e-05
822,0.0,0.99999,1.001758e-05
823,1.0,0.6976527,0.30234727
824,0.0,0.99968016,0.0003198756
825,0.0,0.9996768,0.00032321055
826,1.0,0.0026497454,0.9973502
827,1.0,4.0232455e-05,0.9999597
828,1.0,3.511871e-08,1.0
829,1.0,0.0019405391,0.99805945
830,0.0,0.9982096,0.0017903962
831,1.0,4.0219165e-06,0.99999595
832,1.0,0.006932874,0.99306715
833,0.0,0.99376994,0.0062300935
834,1.0,4.603255e-08,1.0
835,1.0,5.094677e-06,0.9999949
836,1.0,0.0025101067,0.9974899
837,0.0,0.9998789,0.00012112688
838,1.0,3.1248903e-05,0.99996877
839,1.0,1.9722104e-06,0.999998
840,0.0,0.99016905,0.009830932
841,1.0,1.04311875e-08,1.0
842,1.0,0.013597114,0.9864029
843,1.0,0.284703,0.71529704
844,1.0,0.0006509232,0.99934906
845,1.0,0.013833016,0.986167
846,1.0,1.7410297e-05,0.9999826
847,0.0,0.9982095,0.0017904975
848,0.0,0.919253,0.080747075
849,1.0,0.0016549747,0.998345
850,1.0,0.0001354305,0.9998646
851,1.0,1.6719419e-07,0.9999999
852,1.0,3.8394865e-06,0.9999962
853,1.0,3.9692528e-05,0.9999603
854,1.0,0.5953781,0.40462196
855,1.0,1.07428295e-05,0.9999893
856,0.0,0.977991,0.022008972
857,0.0,0.9991573,0.00084273226
858,1.0,5.9328336e-06,0.99999404
859,1.0,0.00020668894,0.99979335
860,0.0,0.9995353,0.00046469073
861,1.0,1.0485024e-06,0.9999989
862,1.0,0.08651169,0.9134883
863,1.0,3.3836443e-06,0.99999666
864,1.0,6.165801e-07,0.9999994
865,1.0,0.0513643,0.9486357
866,0.0,0.99177855,0.008221368
867,0.0,0.9999566,4.3371372e-05
868,1.0,0.00013577766,0.9998642
869,1.0,1.2643536e-05,0.99998736
870,1.0,8.831317e-06,0.9999912
871,1.0,1.1503118e-05,0.99998856
872,0.0,0.9951224,0.0048776
873,1.0,0.0009121248,0.9990879
874,0.0,0.9999924,7.637835e-06
875,0.0,0.99987364,0.00012630162
876,1.0,0.00057524163,0.9994248
877,0.0,0.9926122,0.007387843
878,1.0,0.00023033732,0.9997696
879,1.0,1.2395116e-06,0.9999988
880,1.0,4.4025765e-07,0.9999995
881,1.0,7.244171e-06,0.9999927
882,0.0,0.9742389,0.02576106
883,1.0,0.000115403294,0.9998846
884,1.0,0.0001493252,0.99985063
885,0.0,0.89011306,0.10988694
886,1.0,1.6216816e-05,0.9999838
887,0.0,0.8906258,0.10937429
888,0.0,0.9971903,0.0028096773
889,1.0,1.4122025e-05,0.99998593
890,1.0,8.655988e-05,0.99991345
891,1.0,6.455698e-05,0.9999354
892,1.0,3.150792e-05,0.9999685
893,1.0,0.00702773,0.99297225
894,1.0,0.16029006,0.83970994
895,1.0,0.10487514,0.89512485
896,1.0,0.0004579111,0.9995421
897,1.0,1.1494814e-07,0.9999999
898,0.0,0.9999393,6.0638387e-05
899,1.0,7.049641e-05,0.99992955
900,1.0,4.714949e-05,0.9999528
901,0.0,0.9886098,0.01139019
902,0.0,0.9908118,0.009188153
903,1.0,4.864112e-07,0.9999995
904,1.0,0.0002475357,0.99975246
905,1.0,8.107535e-07,0.99999917
906,1.0,0.009727041,0.99027294
907,1.0,0.00016347264,0.99983644
908,0.0,0.9999355,6.443385e-05
909,1.0,0.00058189424,0.99941814
910,1.0,0.03836165,0.9616384
911,1.0,1.0382674e-06,0.9999989
912,1.0,1.4575251e-06,0.99999857
913,1.0,0.0006249171,0.99937516
914,0.0,0.99931276,0.00068727945
915,1.0,1.799377e-06,0.9999982
916,0.0,0.9999989,1.0217271e-06
917,0.0,0.9519067,0.04809331
918,0.0,0.9991949,0.0008050462
919,1.0,3.2638002e-06,0.9999968
920,1.0,4.0082345e-05,0.99995995
921,1.0,0.969638,0.030361934
922,1.0,0.021611284,0.9783887
923,1.0,1.6768905e-07,0.9999999
924,1.0,2.3434127e-07,0.99999976
925,1.0,6.372396e-06,0.9999937
926,1.0,4.796306e-07,0.9999995
927,0.0,0.9999254,7.457478e-05
928,0.0,0.9999597,4.0275914e-05
929,0.0,0.98613507,0.013864965
930,1.0,2.6208107e-05,0.9999738
931,0.0,0.9998536,0.00014633693
932,1.0,2.4528273e-08,1.0
933,1.0,5.6922345e-05,0.999943
934,1.0,3.801608e-06,0.9999962
935,1.0,0.55069816,0.44930187
936,1.0,0.0024478494,0.9975522
937,1.0,0.032859024,0.9671409
938,0.0,0.9998462,0.00015373116
939,1.0,5.8611533e-07,0.9999994
940,1.0,0.06656298,0.933437
941,1.0,8.71323e-05,0.99991286
942,1.0,2.6984164e-06,0.99999726
943,1.0,1.6035225e-05,0.9999839
944,1.0,8.897849e-06,0.99999106
945,1.0,4.3132227e-06,0.9999957
946,1.0,0.008217206,0.9917828
947,1.0,9.193085e-06,0.9999908
948,1.0,5.9726e-06,0.99999404
949,1.0,0.029618572,0.97038144
950,1.0,0.003446703,0.9965533
951,1.0,6.2859567e-06,0.9999937
952,1.0,2.0393712e-05,0.9999796
953,1.0,4.1571406e-07,0.99999964
954,1.0,2.9896479e-05,0.9999701
955,1.0,6.003551e-05,0.9999399
956,1.0,0.0009452966,0.99905473
957,1.0,0.025161818,0.97483814
958,1.0,0.00084706757,0.9991529
959,1.0,8.685833e-08,0.9999999
960,0.0,0.9891902,0.010809772
961,0.0,0.99979,0.00021001261
962,0.0,0.9994216,0.000578399
963,1.0,0.0017928317,0.9982072
964,1.0,0.021954358,0.9780457
965,1.0,2.2369015e-05,0.9999776
966,0.0,0.998285,0.0017149509
967,1.0,0.29229623,0.70770377
968,1.0,0.01446812,0.98553187
969,0.0,0.99994147,5.8477053e-05
970,1.0,2.9527405e-06,0.999997
971,1.0,0.023911597,0.9760884
972,1.0,0.0025594751,0.99744046
973,0.0,0.9986273,0.0013727531
974,1.0,1.3640189e-05,0.9999864
975,1.0,3.213927e-05,0.9999678
976,1.0,5.6461605e-08,1.0
977,1.0,0.23393647,0.76606345
978,0.0,0.9999889,1.1140758e-05
979,0.0,0.9999913,8.751018e-06
980,1.0,3.656428e-05,0.9999634
981,1.0,1.4818272e-08,1.0
982,0.0,0.99814177,0.0018581799
983,1.0,4.619157e-06,0.99999535
984,1.0,5.391662e-06,0.99999464
985,1.0,0.007109207,0.99289083
986,1.0,0.00017904487,0.999821
987,1.0,9.522901e-07,0.99999905
988,1.0,2.2282788e-05,0.9999777
989,1.0,0.08756106,0.912439
990,0.0,0.9989791,0.0010209238
991,0.0,0.99975604,0.00024395213
992,1.0,3.3306245e-05,0.99996674
993,1.0,0.0011235238,0.9988765
994,1.0,4.3599783e-05,0.99995637
995,1.0,0.65582675,0.3441732
996,1.0,1.769928e-05,0.99998236
997,1.0,4.6478784e-05,0.9999535
998,1.0,0.0013714834,0.9986285
999,1.0,2.622506e-07,0.99999976
1000,1.0,0.09184662,0.90815336
1001,0.0,0.9999002,9.976854e-05
1002,1.0,0.0019194584,0.9980805
1003,1.0,0.00034420087,0.99965584
1004,1.0,0.00068425055,0.99931574
1005,1.0,0.0009658193,0.99903417
1006,1.0,0.06908536,0.93091464
1007,1.0,0.03089887,0.96910113
1008,1.0,1.3159671e-06,0.9999987
1009,1.0,0.0002475369,0.99975246
1010,1.0,2.1248703e-05,0.9999788
1011,1.0,6.378971e-05,0.9999362
1012,0.0,0.77480274,0.22519721
1013,1.0,0.320753,0.679247
1014,1.0,8.868825e-06,0.9999912
1015,1.0,3.7051625e-05,0.9999629
1016,1.0,0.00011198032,0.99988806
1017,1.0,1.7120103e-06,0.99999833
1018,1.0,9.7885604e-05,0.9999021
1019,1.0,7.282669e-05,0.99992716
1020,0.0,0.9922959,0.007704041
1021,1.0,7.020445e-05,0.9999298
1022,1.0,2.0361003e-06,0.999998
1023,1.0,0.37087676,0.6291233
1024,1.0,1.27671365e-05,0.99998724
1025,1.0,0.00030344634,0.9996966
1026,1.0,0.0030412192,0.99695885
1027,1.0,9.677612e-06,0.99999034
1028,1.0,1.8791183e-05,0.99998116
1029,1.0,1.6231029e-06,0.99999833
1030,1.0,0.026632993,0.973367
1031,1.0,6.1379433e-06,0.9999939
1032,0.0,0.99980575,0.00019429039
1033,0.0,0.9997571,0.00024286368
1034,1.0,3.1019238e-06,0.9999969
1035,1.0,9.049855e-05,0.9999095
1036,1.0,0.00032435634,0.99967563
1037,1.0,0.00033989098,0.99966013
1038,0.0,0.99970716,0.0002928165
1039,0.0,0.9984811,0.0015189608
1040,1.0,4.5654626e-05,0.99995434
1041,1.0,0.14648683,0.8535131
1042,1.0,0.0013420089,0.99865794
1043,0.0,0.99873453,0.0012654569
1044,1.0,5.3139698e-05,0.99994683
1045,1.0,2.0876762e-07,0.99999976
1046,0.0,0.99980444,0.00019563311
1047,1.0,0.00035266767,0.9996474
1048,0.0,0.99998295,1.7047072e-05
1049,0.0,0.9987942,0.0012057647
1050,1.0,4.2566267e-06,0.9999957
1051,1.0,8.220057e-06,0.9999918
1052,1.0,0.25173008,0.7482699
1053,1.0,0.0025895035,0.9974105
1054,1.0,3.2289925e-05,0.9999677
1055,1.0,6.499721e-06,0.99999344
1056,0.0,0.99480754,0.0051925327
1057,1.0,6.609764e-05,0.99993384
1058,0.0,0.9999161,8.395472e-05
1059,0.0,0.999998,2.0020937e-06
1060,1.0,4.834205e-06,0.9999951
1061,1.0,2.3037597e-05,0.999977
1062,0.0,0.99855036,0.0014495985
1063,1.0,0.00012285286,0.9998771
1064,1.0,0.25657707,0.7434229
1065,1.0,0.015764158,0.9842359
1066,1.0,0.0062000314,0.9938
1067,1.0,1.8766044e-06,0.9999981
1068,0.0,0.99996006,3.9905142e-05
1069,1.0,2.3192906e-06,0.99999774
1070,1.0,0.23670058,0.7632994
1071,1.0,0.015609397,0.9843907
1072,0.0,0.99888307,0.0011169566
1073,1.0,1.0045275e-05,0.99999
1074,0.0,0.6804151,0.31958485
1075,1.0,0.00025592197,0.9997441
1076,1.0,7.466537e-05,0.9999254
1077,1.0,0.00048453832,0.9995154
1078,1.0,2.3588089e-05,0.9999764
1079,1.0,0.030271588,0.96972835
1080,1.0,4.1071035e-05,0.9999589
1081,1.0,0.057322577,0.9426774
1082,1.0,0.00060064025,0.9993993
1083,0.0,0.9962578,0.0037422138
1084,1.0,0.0020494596,0.9979506
1085,0.0,0.9998572,0.00014274266
1086,1.0,0.000459369,0.9995407
1087,1.0,1.7213179e-05,0.99998283
1088,0.0,0.99928135,0.0007186349
1089,0.0,0.9999417,5.8298494e-05
1090,1.0,2.7599142e-06,0.99999726
1091,1.0,5.5710586e-07,0.9999994
1092,1.0,3.841948e-06,0.9999962
1093,0.0,0.7388663,0.26113364
1094,1.0,1.49022535e-05,0.9999851
1095,0.0,0.99999607,3.964006e-06
1096,1.0,3.959914e-06,0.99999607
1097,1.0,2.243332e-05,0.9999776
1098,1.0,0.00035953897,0.99964046
1099,0.0,0.9999051,9.4895986e-05
1100,1.0,1.95585e-06,0.9999981
1101,0.0,0.9988625,0.0011375628
1102,1.0,0.038314465,0.96168554
1103,0.0,0.99996233,3.7613987e-05
1104,0.0,0.9999982,1.7302177e-06
1105,0.0,0.99946505,0.00053500535
1106,1.0,3.305697e-09,1.0
1107,1.0,0.00016434802,0.9998356
1108,1.0,0.00037085387,0.99962914
1109,1.0,0.0015872811,0.9984127
1110,1.0,1.8243385e-05,0.99998176
1111,1.0,0.00018240539,0.99981767
1112,1.0,0.007344922,0.99265504
1113,1.0,1.0981721e-07,0.9999999
1114,0.0,0.41983005,0.58017
1115,0.0,0.999699,0.00030097394
1116,0.0,0.99850607,0.0014940191
1117,0.0,0.9636851,0.036314886
1118,0.0,0.99994993,5.005476e-05
1119,1.0,1.1257525e-06,0.9999989
1120,1.0,2.2217095e-05,0.9999778
1121,0.0,0.99949396,0.00050598074
1122,0.0,0.9999056,9.442227e-05
1123,1.0,0.0023870787,0.99761295
1124,1.0,0.094522506,0.9054775
1125,0.0,0.9999982,1.7856242e-06
1126,1.0,2.8317989e-05,0.9999716
1127,1.0,6.696453e-05,0.999933
1128,0.0,0.9994516,0.00054839713
1129,1.0,1.0990393e-08,1.0
1130,0.0,0.995017,0.004982974
1131,1.0,0.0005957028,0.9994043
1132,1.0,0.018976826,0.98102325
1133,1.0,0.00017808289,0.99982196
1134,1.0,0.00020070425,0.9997993
1135,1.0,1.2575882e-07,0.9999999
1136,0.0,0.78767306,0.21232694
1137,1.0,0.00018188366,0.99981815
1138,0.0,0.99993885,6.112899e-05
1139,1.0,4.560128e-05,0.99995434
1140,1.0,2.508188e-06,0.9999975
1141,0.0,0.9999999,1.0447579e-07
1142,1.0,1.797557e-06,0.9999982
1143,1.0,1.5393208e-06,0.99999845
1144,1.0,1.0438518e-05,0.9999895
1145,1.0,0.00011883759,0.99988115
1146,1.0,0.00022046527,0.9997795
1147,1.0,0.005825085,0.9941749
1148,1.0,0.0003101589,0.9996898
1149,1.0,3.0743577e-06,0.9999969
1150,1.0,0.000603144,0.9993968
1151,1.0,2.758016e-05,0.99997246
1152,0.0,0.99110305,0.0088969935
1153,1.0,1.7648143e-06,0.9999982
1154,1.0,8.518242e-06,0.99999154
1155,1.0,0.00015915847,0.99984086
1156,0.0,0.99981517,0.00018489048
1157,1.0,6.2520944e-06,0.9999938
1158,1.0,4.4800169e-07,0.9999995
1159,0.0,0.9999926,7.4171276e-06
1160,1.0,0.51121604,0.48878396
1161,1.0,6.3176456e-05,0.9999368
1162,1.0,1.8837119e-06,0.9999981
1163,1.0,0.34847227,0.65152776
1164,1.0,0.0004347898,0.9995652
1165,1.0,1.599261e-06,0.99999845
1166,1.0,2.2240049e-05,0.9999777
1167,1.0,8.4605745e-09,1.0
1168,0.0,0.9999914,8.6358295e-06
1169,0.0,0.9957639,0.0042360504
1170,0.0,0.99883765,0.0011623679
1171,0.0,0.99996734,3.260719e-05
1172,1.0,3.0486106e-07,0.99999964
1173,1.0,1.0824379e-08,1.0
1174,0.0,0.9999825,1.7490462e-05
1175,1.0,6.176123e-05,0.99993825
1176,1.0,0.052933883,0.9470661
1177,1.0,2.2792667e-06,0.99999774
1178,0.0,0.9996768,0.0003232253
1179,1.0,0.00015827917,0.9998417
1180,1.0,0.00057874806,0.99942124
1181,0.0,0.99995446,4.5524936e-05
1182,0.0,0.93213654,0.06786344
1183,1.0,0.0005644057,0.9994356
1184,1.0,4.547209e-05,0.9999546
1185,1.0,0.0049766228,0.99502337
1186,1.0,0.0002501424,0.99974984
1187,0.0,0.9997427,0.00025729332
1188,1.0,4.3295662e-05,0.9999567
1189,1.0,6.785257e-05,0.99993217
1190,1.0,2.80755e-05,0.99997187
1191,0.0,0.99912494,0.0008750085
1192,1.0,4.3652085e-07,0.9999995
1193,1.0,5.6992967e-08,1.0
1194,1.0,0.0008376326,0.99916244
1195,1.0,4.206389e-05,0.9999579
1196,1.0,2.0505367e-07,0.99999976
1197,1.0,2.4321272e-07,0.99999976
1198,1.0,1.8993721e-07,0.99999976
1199,1.0,0.0019839562,0.998016
1200,1.0,0.17824449,0.82175547
1201,1.0,0.00011345681,0.9998865
1202,1.0,0.003993968,0.9960061
1203,1.0,0.0008778805,0.9991221
1204,1.0,9.889359e-07,0.99999905
1205,0.0,0.99892575,0.001074276
1206,1.0,0.00096413825,0.99903584
1207,1.0,3.1800126e-05,0.9999682
1208,1.0,1.1826849e-06,0.9999988
1209,1.0,0.0006711239,0.99932885
1210,1.0,1.3002496e-07,0.9999999
1211,1.0,0.08221713,0.9177829
1212,0.0,0.9994599,0.00054008135
1213,0.0,0.9980209,0.0019791562
1214,1.0,4.3624095e-06,0.9999956
1215,0.0,0.99879336,0.001206596
1216,1.0,3.2183742e-08,1.0
1217,1.0,0.0025430177,0.99745697
1218,1.0,0.009149979,0.9908501
1219,1.0,0.00013949994,0.9998605
1220,1.0,0.011567735,0.9884322
1221,1.0,1.3376139e-06,0.9999987
1222,1.0,2.9418738e-05,0.99997056
1223,1.0,1.5353668e-05,0.9999846
1224,1.0,0.0009406395,0.9990594
1225,1.0,8.9213245e-06,0.99999106
1226,1.0,0.018126994,0.981873
1227,0.0,0.99997115,2.8905042e-05
1228,1.0,1.0465703e-06,0.9999989
1229,1.0,1.2977251e-06,0.9999987
1230,1.0,0.012669274,0.98733073
1231,1.0,7.2217824e-07,0.9999993
1232,1.0,2.9678717e-05,0.9999703
1233,1.0,0.0013114667,0.9986885
1234,0.0,0.9998658,0.00013424888
1235,0.0,0.99965894,0.000341061
1236,1.0,4.1470546e-05,0.9999585
1237,1.0,4.5725227e-07,0.9999995
1238,0.0,0.9999932,6.760818e-06
1239,1.0,0.04349347,0.9565065
1240,1.0,8.671613e-06,0.9999913
1241,0.0,0.9999862,1.3869688e-05
1242,1.0,0.00014181496,0.99985814
1243,0.0,0.9999778,2.2220973e-05
1244,1.0,5.1444174e-05,0.9999485
1245,0.0,0.999995,5.057484e-06
1246,1.0,7.680329e-07,0.9999993
1247,0.0,0.9992799,0.00072010164
1248,1.0,5.0971844e-06,0.9999949
1249,1.0,5.735351e-05,0.99994266
1250,1.0,1.1194686e-07,0.9999999
1251,0.0,0.99999833,1.6125697e-06
1252,0.0,0.99826056,0.0017394669
1253,1.0,4.2088874e-07,0.9999995
1254,1.0,7.571817e-05,0.9999243
1255,1.0,2.1875243e-05,0.99997807
1256,0.0,0.99999785,2.1662001e-06
1257,1.0,0.010398044,0.9896019
1258,1.0,0.0011370004,0.998863
1259,1.0,2.109125e-05,0.9999789
1260,0.0,0.7102333,0.2897667
1261,1.0,0.016851515,0.98314846
1262,1.0,0.019734578,0.98026544
1263,1.0,1.32983205e-05,0.99998665
1264,1.0,2.9419076e-05,0.99997056
1265,0.0,0.9991197,0.00088032475
1266,1.0,0.038231146,0.9617689
1267,0.0,0.943526,0.056473922
1268,1.0,0.0056445654,0.99435544
1269,1.0,0.00017653663,0.9998235
1270,1.0,0.00016161159,0.99983835
1271,0.0,0.9999752,2.4766467e-05
1272,1.0,9.688684e-05,0.9999031
1273,1.0,2.4667108e-06,0.9999975
1274,1.0,8.681377e-06,0.9999913
1275,0.0,0.9989505,0.0010494656
1276,1.0,0.00017926916,0.99982077
1277,1.0,3.490395e-08,1.0
1278,1.0,4.645137e-06,0.99999535
1279,1.0,0.054057162,0.9459429
1280,1.0,1.4834499e-06,0.99999857
1281,1.0,0.0027856855,0.9972144
1282,1.0,4.418759e-05,0.9999558
1283,1.0,1.2043813e-06,0.9999988
1284,0.0,0.99975306,0.0002469914
1285,1.0,2.1886683e-06,0.99999785
1286,1.0,1.7397981e-06,0.9999982
1287,1.0,0.103245966,0.89675397
1288,1.0,3.334748e-07,0.99999964
1289,1.0,3.083713e-06,0.9999969
1290,0.0,0.99995863,4.1322863e-05
1291,0.0,0.9999076,9.239769e-05
1292,1.0,6.570136e-07,0.9999993
1293,0.0,0.9937807,0.0062192995
1294,0.0,0.99501026,0.0049897684
1295,0.0,0.969047,0.030952968
1296,1.0,0.0026527238,0.99734724
1297,1.0,4.0612154e-05,0.99995935
1298,1.0,5.4609372e-05,0.9999454
1299,1.0,3.6733407e-05,0.9999633
1300,1.0,4.6640667e-05,0.9999534
1301,1.0,1.1443494e-07,0.9999999
1302,1.0,0.805239,0.19476096
1303,1.0,0.00089357706,0.99910635
1304,1.0,3.181214e-05,0.9999682
1305,0.0,0.96739244,0.032607622
1306,1.0,0.002509431,0.9974905
1307,1.0,2.9081857e-06,0.99999714
1308,1.0,9.842717e-05,0.99990153
1309,0.0,0.99999726,2.715201e-06
1310,1.0,1.0495376e-05,0.9999895
1311,1.0,0.00019101394,0.99980897
1312,0.0,0.9998771,0.00012294055
1313,1.0,7.252151e-08,0.9999999
1314,0.0,0.79124206,0.20875798
1315,1.0,0.1662744,0.83372563
1316,0.0,0.99932706,0.0006729018
1317,1.0,4.7960043e-07,0.9999995
1318,1.0,1.0510604e-06,0.9999989
1319,1.0,1.3732943e-06,0.99999857
1320,1.0,0.009537213,0.99046284
1321,1.0,6.903729e-06,0.9999931
1322,1.0,1.7189191e-06,0.99999833
1323,1.0,0.00077368977,0.99922633
1324,0.0,0.99997044,2.9541172e-05
1325,1.0,3.1617822e-06,0.9999968
1326,0.0,0.99767286,0.0023271223
1327,1.0,0.005863451,0.9941366
1328,0.0,0.9994784,0.0005215748
1329,1.0,1.2810797e-08,1.0
1330,0.0,0.99985933,0.0001406226
1331,0.0,0.9997563,0.0002437192
1332,1.0,0.0054317736,0.9945682
1333,1.0,0.03593978,0.9640602
1334,1.0,0.0014534156,0.99854654
1335,1.0,0.0012554947,0.9987445
1336,0.0,0.9992249,0.00077503425
1337,1.0,1.5320582e-07,0.9999999
1338,1.0,7.729053e-08,0.9999999
1339,1.0,7.1058196e-07,0.9999993
1340,0.0,0.9999914,8.618824e-06
1341,0.0,0.9999752,2.478154e-05
1342,1.0,3.5953926e-05,0.999964
1343,1.0,8.338249e-05,0.99991655
1344,1.0,2.7807596e-07,0.99999976
1345,0.0,0.99906677,0.000933292
1346,1.0,0.3014886,0.6985114
1347,1.0,3.34721e-05,0.9999665
1348,0.0,0.99994135,5.865684e-05
1349,1.0,0.010788226,0.9892118
1350,1.0,0.01017333,0.9898267
1351,1.0,0.00028521023,0.9997148
1352,1.0,0.108667344,0.8913327
1353,0.0,0.99393445,0.0060655894
1354,1.0,2.9709496e-05,0.9999703
1355,1.0,0.11814676,0.8818533
1356,1.0,0.18639871,0.8136013
1357,1.0,7.764034e-06,0.99999225
1358,1.0,0.013114603,0.9868854
1359,1.0,1.6497674e-05,0.99998355
1360,0.0,0.9236294,0.07637064
1361,1.0,0.09262467,0.90737534
1362,0.0,0.99999297,6.9759067e-06
1363,0.0,0.33787948,0.6621206
1364,1.0,1.3525222e-08,1.0
1365,1.0,0.0003617433,0.9996382
1366,1.0,9.474422e-08,0.9999999
1367,1.0,0.8424084,0.15759157
1368,1.0,4.6485657e-05,0.9999535
1369,1.0,1.9645394e-09,1.0
1370,0.0,0.9929387,0.0070613376
1371,1.0,0.00022129796,0.9997787
1372,0.0,0.9995597,0.00044032832
1373,1.0,3.8726498e-07,0.99999964
1374,0.0,0.8933761,0.10662382
1375,1.0,1.262679e-06,0.9999987
1376,1.0,9.225242e-05,0.99990773
1377,1.0,4.4449796e-05,0.99995553
1378,1.0,0.00011274952,0.9998872
1379,1.0,3.1779218e-06,0.9999968
1380,1.0,0.0017368152,0.9982632
1381,1.0,1.5276244e-07,0.9999999
1382,1.0,0.01506754,0.9849325
1383,1.0,0.00013834942,0.9998616
1384,1.0,0.0030743056,0.99692565
1385,1.0,3.4761283e-07,0.99999964
1386,1.0,0.10493892,0.8950611
1387,0.0,0.99911433,0.00088569854
1388,0.0,0.9494055,0.050594483
1389,0.0,0.95562595,0.04437401
1390,1.0,3.9745977e-05,0.9999603
1391,1.0,7.0262035e-07,0.9999993
1392,0.0,0.99828905,0.0017109588
1393,1.0,9.1051794e-07,0.99999905
1394,1.0,0.026743999,0.973256
1395,1.0,1.0654432e-07,0.9999999
1396,0.0,0.9998914,0.00010856513
1397,1.0,2.5662038e-07,0.99999976
1398,1.0,0.16224425,0.8377558
1399,0.0,0.9999156,8.442325e-05
1400,1.0,0.00014749926,0.99985254
1401,0.0,0.9997991,0.0002009785
1402,1.0,1.9398279e-08,1.0
1403,0.0,0.9999474,5.2620355e-05
1404,1.0,0.0001009461,0.999899
1405,1.0,7.1547445e-05,0.9999285
1406,0.0,0.9999434,5.6599147e-05
1407,1.0,5.610606e-08,1.0
1408,1.0,0.0005677925,0.99943215
1409,1.0,0.0014261459,0.9985739
1410,0.0,0.99999523,4.7370204e-06
